







Epoch: [0/1500] Loss: 9.2525 Acc: 0.00%:  96%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌     | 23/24 [00:15<00:00,  1.48it/s]
Epoch: [891/1500] Loss: 0.7303 Acc: 16.80%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:01<00:05,  3.62it/s]
Epoch: [891/1500] Loss: 0.7749 Acc: 16.25%:  42%|█████████████████████████████████████████████████████▎                                                                          | 10/24 [00:02<00:03,  3.60it/s]
Epoch: [891/1500] Loss: 0.7713 Acc: 17.14%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:05<00:02,  3.39it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [892/1500] Loss: 0.7665 Acc: 16.96%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:01<00:04,  3.60it/s]
Epoch: [892/1500] Loss: 0.7690 Acc: 17.19%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:04<00:02,  3.60it/s]
Epoch: [892/1500] Loss: 0.7626 Acc: 17.07%:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████▋                     | 20/24 [00:05<00:01,  3.60it/s]
Epoch: [893/1500] Loss: 0.7529 Acc: 17.97%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:01<00:05,  3.59it/s]
Epoch: [893/1500] Loss: 0.7529 Acc: 17.97%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:01<00:05,  3.59it/s]
Epoch: [893/1500] Loss: 0.7833 Acc: 15.84%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:03<00:03,  3.58it/s]
Epoch: [893/1500] Loss: 0.7719 Acc: 16.54%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:05<00:01,  3.59it/s]
Epoch: [894/1500] Loss: 0.7808 Acc: 15.62%:   8%|██████████▊                                                                                                                      | 2/24 [00:00<00:06,  3.66it/s]
Epoch: [894/1500] Loss: 0.7808 Acc: 15.62%:   8%|██████████▊                                                                                                                      | 2/24 [00:00<00:06,  3.66it/s]
Epoch: [894/1500] Loss: 0.7757 Acc: 16.29%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:02<00:07,  2.32it/s]
Epoch: [894/1500] Loss: 0.7642 Acc: 16.41%:  42%|█████████████████████████████████████████████████████▎                                                                          | 10/24 [00:04<00:08,  1.62it/s]
Epoch: [894/1500] Loss: 0.7756 Acc: 15.95%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:05<00:08,  1.49it/s]
Epoch: [894/1500] Loss: 0.7661 Acc: 16.88%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:08<00:06,  1.42it/s]
Epoch: [894/1500] Loss: 0.7574 Acc: 17.14%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:10<00:04,  1.40it/s]
Epoch: [894/1500] Loss: 0.7689 Acc: 16.67%:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 21/24 [00:12<00:02,  1.39it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [895/1500] Loss: 0.7583 Acc: 16.93%:  12%|████████████████▏                                                                                                                | 3/24 [00:02<00:14,  1.48it/s]
Epoch: [895/1500] Loss: 0.7614 Acc: 16.54%:  25%|████████████████████████████████▎                                                                                                | 6/24 [00:04<00:12,  1.50it/s]
Epoch: [895/1500] Loss: 0.7651 Acc: 17.10%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.47it/s]
Epoch: [895/1500] Loss: 0.7770 Acc: 16.67%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:08<00:08,  1.45it/s]
Epoch: [895/1500] Loss: 0.7762 Acc: 16.74%:  58%|██████████████████████████████████████████████████████████████████████████▋                                                     | 14/24 [00:09<00:07,  1.41it/s]
Epoch: [895/1500] Loss: 0.7676 Acc: 17.00%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:11<00:05,  1.39it/s]
Epoch: [895/1500] Loss: 0.7652 Acc: 16.68%:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████▋                     | 20/24 [00:14<00:02,  1.39it/s]
Epoch: [895/1500] Loss: 0.7711 Acc: 16.75%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.39it/s]
Epoch: [895/1500] Loss: 0.7711 Acc: 16.75%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.39it/s]
Epoch: [896/1500] Loss: 0.8213 Acc: 16.02%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:14,  1.51it/s]
Epoch: [896/1500] Loss: 0.7901 Acc: 15.78%:  21%|██████████████████████████▉                                                                                                      | 5/24 [00:03<00:12,  1.50it/s]
Epoch: [896/1500] Loss: 0.7794 Acc: 16.41%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:04<00:11,  1.43it/s]
Epoch: [896/1500] Loss: 0.7702 Acc: 16.97%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:07<00:08,  1.46it/s]
Epoch: [896/1500] Loss: 0.7654 Acc: 16.83%:  54%|█████████████████████████████████████████████████████████████████████▎                                                          | 13/24 [00:08<00:07,  1.44it/s]
Epoch: [896/1500] Loss: 0.7653 Acc: 16.99%:  67%|█████████████████████████████████████████████████████████████████████████████████████▎                                          | 16/24 [00:11<00:05,  1.40it/s]
Epoch: [896/1500] Loss: 0.7600 Acc: 17.23%:  79%|█████████████████████████████████████████████████████████████████████████████████████████████████████▎                          | 19/24 [00:13<00:03,  1.39it/s]
Epoch: [896/1500] Loss: 0.7700 Acc: 17.01%:  92%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎          | 22/24 [00:15<00:01,  1.39it/s]
Epoch: [897/1500] Loss: 0.7180 Acc: 16.41%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.43it/s]
Epoch: [897/1500] Loss: 0.7180 Acc: 16.41%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.43it/s]
Epoch: [897/1500] Loss: 0.7463 Acc: 17.19%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:02<00:13,  1.52it/s]
Epoch: [897/1500] Loss: 0.7540 Acc: 17.41%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:04<00:11,  1.46it/s]
Epoch: [897/1500] Loss: 0.7539 Acc: 16.23%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:11,  1.34it/s]
Epoch: [897/1500] Loss: 0.7651 Acc: 16.47%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:08<00:08,  1.46it/s]
Epoch: [897/1500] Loss: 0.7569 Acc: 16.93%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:10<00:06,  1.42it/s]
Epoch: [897/1500] Loss: 0.7605 Acc: 16.41%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:12<00:04,  1.40it/s]
Epoch: [897/1500] Loss: 0.7706 Acc: 16.52%:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 21/24 [00:14<00:02,  1.39it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [898/1500] Loss: 0.7116 Acc: 17.71%:  12%|████████████████▏                                                                                                                | 3/24 [00:02<00:14,  1.48it/s]
Epoch: [898/1500] Loss: 0.7233 Acc: 16.15%:  25%|████████████████████████████████▎                                                                                                | 6/24 [00:04<00:12,  1.49it/s]
Epoch: [898/1500] Loss: 0.7607 Acc: 16.23%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.42it/s]
Epoch: [898/1500] Loss: 0.7753 Acc: 15.62%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:07<00:09,  1.40it/s]
Epoch: [898/1500] Loss: 0.7703 Acc: 16.46%:  58%|██████████████████████████████████████████████████████████████████████████▋                                                     | 14/24 [00:09<00:06,  1.46it/s]
Epoch: [898/1500] Loss: 0.7778 Acc: 16.13%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:11<00:04,  1.41it/s]
Epoch: [898/1500] Loss: 0.7766 Acc: 16.21%:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████▋                     | 20/24 [00:14<00:02,  1.39it/s]
Epoch: [898/1500] Loss: 0.7748 Acc: 16.58%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.38it/s]
Epoch: [898/1500] Loss: 0.7748 Acc: 16.58%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.38it/s]
Epoch: [899/1500] Loss: 0.7041 Acc: 19.53%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:14,  1.51it/s]
Epoch: [899/1500] Loss: 0.7524 Acc: 16.88%:  21%|██████████████████████████▉                                                                                                      | 5/24 [00:03<00:12,  1.50it/s]
Epoch: [899/1500] Loss: 0.7853 Acc: 16.02%:  33%|███████████████████████████████████████████                                                                                      | 8/24 [00:05<00:11,  1.42it/s]
Epoch: [899/1500] Loss: 0.7692 Acc: 16.88%:  42%|█████████████████████████████████████████████████████▎                                                                          | 10/24 [00:06<00:10,  1.40it/s]
Epoch: [899/1500] Loss: 0.7775 Acc: 16.53%:  54%|█████████████████████████████████████████████████████████████████████▎                                                          | 13/24 [00:09<00:07,  1.44it/s]
Epoch: [899/1500] Loss: 0.7880 Acc: 16.16%:  67%|█████████████████████████████████████████████████████████████████████████████████████▎                                          | 16/24 [00:11<00:05,  1.43it/s]
Epoch: [899/1500] Loss: 0.7816 Acc: 16.20%:  79%|█████████████████████████████████████████████████████████████████████████████████████████████████████▎                          | 19/24 [00:13<00:03,  1.40it/s]
Epoch: [899/1500] Loss: 0.7732 Acc: 16.62%:  92%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎          | 22/24 [00:15<00:01,  1.39it/s]
Epoch: [900/1500] Loss: 0.7265 Acc: 20.31%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.42it/s]
Epoch: [900/1500] Loss: 0.7265 Acc: 20.31%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.42it/s]
Epoch: [900/1500] Loss: 0.7847 Acc: 16.99%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:02<00:13,  1.51it/s]
Epoch: [900/1500] Loss: 0.7593 Acc: 16.52%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:04<00:11,  1.45it/s]
Epoch: [900/1500] Loss: 0.7579 Acc: 16.84%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.42it/s]
Epoch: [900/1500] Loss: 0.7599 Acc: 16.54%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:08<00:09,  1.32it/s]
Epoch: [900/1500] Loss: 0.7583 Acc: 16.77%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:10<00:06,  1.45it/s]
Epoch: [900/1500] Loss: 0.7832 Acc: 15.97%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:12<00:04,  1.42it/s]
Epoch: [900/1500] Loss: 0.7783 Acc: 16.11%:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 21/24 [00:14<00:02,  1.39it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [901/1500] Loss: 0.8410 Acc: 15.10%:  12%|████████████████▏                                                                                                                | 3/24 [00:01<00:13,  1.54it/s]
Epoch: [901/1500] Loss: 0.8277 Acc: 15.89%:  25%|████████████████████████████████▎                                                                                                | 6/24 [00:04<00:12,  1.46it/s]
Epoch: [901/1500] Loss: 0.7880 Acc: 17.53%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.41it/s]
Epoch: [901/1500] Loss: 0.7781 Acc: 17.33%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:07<00:09,  1.39it/s]
Epoch: [901/1500] Loss: 0.7710 Acc: 16.74%:  58%|██████████████████████████████████████████████████████████████████████████▋                                                     | 14/24 [00:09<00:07,  1.38it/s]
Epoch: [901/1500] Loss: 0.7628 Acc: 16.73%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:11<00:04,  1.45it/s]
Epoch: [901/1500] Loss: 0.7599 Acc: 17.03%:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████▋                     | 20/24 [00:14<00:02,  1.40it/s]
Epoch: [901/1500] Loss: 0.7695 Acc: 16.61%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.38it/s]
Epoch: [902/1500] Loss: 0.7268 Acc: 21.48%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:15,  1.41it/s]
Epoch: [902/1500] Loss: 0.7268 Acc: 21.48%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:15,  1.41it/s]
Epoch: [902/1500] Loss: 0.7441 Acc: 18.44%:  21%|██████████████████████████▉                                                                                                      | 5/24 [00:03<00:12,  1.50it/s]
Epoch: [902/1500] Loss: 0.7565 Acc: 18.07%:  33%|███████████████████████████████████████████                                                                                      | 8/24 [00:05<00:11,  1.45it/s]
Epoch: [902/1500] Loss: 0.7644 Acc: 17.97%:  42%|█████████████████████████████████████████████████████▎                                                                          | 10/24 [00:06<00:09,  1.41it/s]
Epoch: [902/1500] Loss: 0.7729 Acc: 17.25%:  54%|█████████████████████████████████████████████████████████████████████▎                                                          | 13/24 [00:09<00:07,  1.39it/s]
Epoch: [902/1500] Loss: 0.7765 Acc: 16.94%:  67%|█████████████████████████████████████████████████████████████████████████████████████▎                                          | 16/24 [00:11<00:05,  1.44it/s]
Epoch: [902/1500] Loss: 0.7778 Acc: 16.65%:  79%|█████████████████████████████████████████████████████████████████████████████████████████████████████▎                          | 19/24 [00:13<00:03,  1.43it/s]
Epoch: [902/1500] Loss: 0.7723 Acc: 16.73%:  92%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎          | 22/24 [00:15<00:01,  1.40it/s]
Epoch: [903/1500] Loss: 0.7484 Acc: 19.53%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.43it/s]
Epoch: [903/1500] Loss: 0.7484 Acc: 19.53%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:16,  1.43it/s]
Epoch: [903/1500] Loss: 0.7831 Acc: 17.38%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:02<00:13,  1.52it/s]
Epoch: [903/1500] Loss: 0.7541 Acc: 17.30%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:04<00:11,  1.43it/s]
Epoch: [903/1500] Loss: 0.7713 Acc: 17.62%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.40it/s]
Epoch: [903/1500] Loss: 0.7727 Acc: 17.38%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:08<00:08,  1.39it/s]
Epoch: [903/1500] Loss: 0.7750 Acc: 17.14%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:10<00:06,  1.32it/s]
Epoch: [903/1500] Loss: 0.7785 Acc: 16.49%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:12<00:04,  1.45it/s]
Epoch: [903/1500] Loss: 0.7728 Acc: 16.70%:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 21/24 [00:14<00:02,  1.42it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [904/1500] Loss: 0.7350 Acc: 16.15%:  12%|████████████████▏                                                                                                                | 3/24 [00:01<00:13,  1.54it/s]
Epoch: [904/1500] Loss: 0.7793 Acc: 16.67%:  25%|████████████████████████████████▎                                                                                                | 6/24 [00:04<00:12,  1.46it/s]
Epoch: [904/1500] Loss: 0.7834 Acc: 16.89%:  33%|███████████████████████████████████████████                                                                                      | 8/24 [00:05<00:11,  1.42it/s]
Epoch: [904/1500] Loss: 0.7794 Acc: 16.41%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:07<00:09,  1.39it/s]
Epoch: [904/1500] Loss: 0.7706 Acc: 17.08%:  58%|██████████████████████████████████████████████████████████████████████████▋                                                     | 14/24 [00:09<00:07,  1.38it/s]
Epoch: [904/1500] Loss: 0.7813 Acc: 16.50%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:12<00:05,  1.38it/s]
Epoch: [904/1500] Loss: 0.7800 Acc: 16.52%:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████▋                     | 20/24 [00:14<00:02,  1.45it/s]
Epoch: [904/1500] Loss: 0.7734 Acc: 16.71%:  96%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▋     | 23/24 [00:16<00:00,  1.41it/s]
Epoch: [905/1500] Loss: 0.8284 Acc: 13.67%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:14,  1.51it/s]
Epoch: [905/1500] Loss: 0.8284 Acc: 13.67%:   8%|██████████▊                                                                                                                      | 2/24 [00:01<00:14,  1.51it/s]
Epoch: [905/1500] Loss: 0.7933 Acc: 14.84%:  21%|██████████████████████████▉                                                                                                      | 5/24 [00:03<00:12,  1.50it/s]
Epoch: [905/1500] Loss: 0.7911 Acc: 15.33%:  33%|███████████████████████████████████████████                                                                                      | 8/24 [00:05<00:11,  1.42it/s]
Epoch: [905/1500] Loss: 0.7943 Acc: 15.39%:  42%|█████████████████████████████████████████████████████▎                                                                          | 10/24 [00:06<00:10,  1.40it/s]
Epoch: [905/1500] Loss: 0.7877 Acc: 16.05%:  54%|█████████████████████████████████████████████████████████████████████▎                                                          | 13/24 [00:09<00:07,  1.39it/s]
Epoch: [905/1500] Loss: 0.7826 Acc: 16.06%:  67%|█████████████████████████████████████████████████████████████████████████████████████▎                                          | 16/24 [00:11<00:05,  1.38it/s]
Epoch: [905/1500] Loss: 0.7745 Acc: 16.45%:  79%|█████████████████████████████████████████████████████████████████████████████████████████████████████▎                          | 19/24 [00:13<00:03,  1.43it/s]
Epoch: [905/1500] Loss: 0.7752 Acc: 16.69%:  92%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎          | 22/24 [00:15<00:01,  1.43it/s]
Epoch: [906/1500] Loss: 0.7061 Acc: 23.44%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:15,  1.44it/s]
Epoch: [906/1500] Loss: 0.7061 Acc: 23.44%:   4%|█████▍                                                                                                                           | 1/24 [00:00<00:15,  1.44it/s]
Epoch: [906/1500] Loss: 0.7660 Acc: 19.53%:  17%|█████████████████████▌                                                                                                           | 4/24 [00:02<00:13,  1.52it/s]
Epoch: [906/1500] Loss: 0.7623 Acc: 18.75%:  29%|█████████████████████████████████████▋                                                                                           | 7/24 [00:04<00:11,  1.43it/s]
Epoch: [906/1500] Loss: 0.7516 Acc: 18.75%:  38%|████████████████████████████████████████████████▍                                                                                | 9/24 [00:06<00:10,  1.40it/s]
Epoch: [906/1500] Loss: 0.7714 Acc: 17.38%:  50%|████████████████████████████████████████████████████████████████                                                                | 12/24 [00:08<00:08,  1.39it/s]
Epoch: [906/1500] Loss: 0.7829 Acc: 16.88%:  62%|████████████████████████████████████████████████████████████████████████████████                                                | 15/24 [00:10<00:06,  1.38it/s]
Epoch: [906/1500] Loss: 0.7844 Acc: 16.41%:  75%|████████████████████████████████████████████████████████████████████████████████████████████████                                | 18/24 [00:12<00:04,  1.31it/s]
Epoch: [906/1500] Loss: 0.7712 Acc: 16.70%:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 21/24 [00:14<00:02,  1.45it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                     | 0/24 [00:00<?, ?it/s]
Epoch: [907/1500] Loss: 0.7660 Acc: 18.23%:  12%|████████████████▏                                                                                                                | 3/24 [00:02<00:14,  1.48it/s]
Epoch: [907/1500] Loss: 0.7784 Acc: 16.80%:  25%|████████████████████████████████▎                                                                                                | 6/24 [00:04<00:12,  1.49it/s]
Epoch: [907/1500] Loss: 0.7521 Acc: 17.58%:  33%|███████████████████████████████████████████                                                                                      | 8/24 [00:05<00:11,  1.43it/s]
Epoch: [907/1500] Loss: 0.7631 Acc: 17.61%:  46%|██████████████████████████████████████████████████████████▋                                                                     | 11/24 [00:07<00:09,  1.40it/s]
Epoch: [907/1500] Loss: 0.7651 Acc: 17.97%:  58%|██████████████████████████████████████████████████████████████████████████▋                                                     | 14/24 [00:09<00:07,  1.39it/s]
Epoch: [907/1500] Loss: 0.7707 Acc: 17.42%:  71%|██████████████████████████████████████████████████████████████████████████████████████████▋                                     | 17/24 [00:12<00:05,  1.38it/s]
Epoch: [907/1500] Loss: 0.7698 Acc: 17.52%:  79%|█████████████████████████████████████████████████████████████████████████████████████████████████████▎                          | 19/24 [00:13<00:03,  1.32it/s]
